IDREGISTRO,MINS_WAIT,ACTIVIDAD
4142,4,Fruta
4143,2,Refrigerado
4144,5,Refrigerado
4145,2,Fruta
4146,4,Refrigerado
4147,4,Refrigerado
4148,0,Fruta
4149,42,Congelado
4150,16,Refrigerado
4151,16,Fruta
4152,15,Fruta
4153,7,Refrigerado
4154,2,Fruta
4155,13,Fruta
4156,14,Congelado
4157,30,Congelado
4158,6,Refrigerado
4159,6,Fruta
4160,4,Refrigerado
4161,10,Fruta
4162,17,Refrigerado
4163,4,Fruta
4164,32,Fruta
4165,6,Refrigerado
4166,5,Refrigerado
4167,5,Refrigerado
4168,4,Fruta
4169,4,Fruta
4170,19,Refrigerado
4171,22,Fruta
4172,19,Fruta
4173,17,Refrigerado
4181,7,Fruta
4182,9,Refrigerado
4183,8,Fruta
4184,35,Congelado
4185,5,Fruta
4186,21,Fruta
4187,20,Fruta
4188,15,Refrigerado
4189,19,Congelado
4190,3,Congelado
4191,13,Congelado
4193,2,Fruta
4194,4,Fruta
4195,6,Congelado
4196,16,Congelado
4196,16,Congelado
4197,6,Congelado
4198,16,Fruta
4199,31,Refrigerado
4200,5,Fruta
4201,23,Congelado
4202,5,Fruta
4203,2,Congelado
4204,20,Fruta
4205,6,Refrigerado
4206,0,Congelado
4207,33,Congelado
4208,1,Fruta
4209,15,Congelado
4210,2,Fruta
4211,12,Refrigerado
4212,8,Fruta
4213,20,Fruta
4214,0,Fruta
4215,0,Fruta
4216,9,Refrigerado
4217,3,Congelado
4219,91,Congelado
4220,0,Congelado
4221,49,Refrigerado
4222,0,Refrigerado
4223,0,Congelado
4224,0,Refrigerado
4225,76,Refrigerado
4226,9,Refrigerado
4227,1,Refrigerado
4228,1,Refrigerado
4229,102,Refrigerado
4230,10,Refrigerado
4231,216,Refrigerado
4232,45,Refrigerado
4233,213,Refrigerado
4234,0,Refrigerado
4235,0,Refrigerado
4236,204,Refrigerado
4237,82,Refrigerado
4238,198,Refrigerado
4239,2,Refrigerado
4240,1,Refrigerado
4241,165,Refrigerado
4457,0,Refrigerado
4458,0,Refrigerado
4459,0,Refrigerado
4460,0,Refrigerado
4461,0,Congelado
4462,0,Refrigerado
4463,0,Refrigerado
4465,0,Refrigerado
4466,0,Refrigerado
4467,0,Refrigerado
4468,0,Refrigerado
4469,0,Refrigerado
4477,0,Refrigerado
4478,0,Refrigerado
4496,173,Refrigerado
4497,197,Refrigerado
4498,273,Fruta
4499,192,Refrigerado
4500,38,Congelado
4503,0,Refrigerado
4505,3,Refrigerado
4506,2,Refrigerado
4507,0,Refrigerado
4508,0,Refrigerado
4515,58,Refrigerado
4516,0,Refrigerado
4517,0,Refrigerado
4518,1,Refrigerado
4519,1,Congelado
4520,0,Refrigerado
4521,0,Refrigerado
4522,0,Refrigerado
4523,0,Refrigerado
4524,0,Refrigerado
4525,11,Refrigerado
4526,9,Refrigerado
4527,0,Refrigerado
4528,0,Refrigerado
4529,0,Refrigerado
4530,56,Congelado
4531,0,Congelado
4532,0,Congelado
4533,0,Refrigerado
4534,0,Congelado
4535,0,Refrigerado
4536,0,Refrigerado
4537,0,Refrigerado
4538,0,Refrigerado
4539,1,Congelado
4540,0,Refrigerado
4541,0,Refrigerado
4542,3,Refrigerado
4543,5,Refrigerado
4544,43,Refrigerado
4545,102,Fruta
4546,0,Congelado
4547,19,Refrigerado
4548,0,Congelado
4549,0,Refrigerado
4550,0,Refrigerado
4551,0,Refrigerado
4552,0,Congelado
4553,15,Refrigerado
4554,0,Congelado
4555,0,Refrigerado
4556,45,Fruta
4557,0,Refrigerado
4558,19,Refrigerado
4558,0,Refrigerado
4559,0,Refrigerado
4560,0,Congelado
4561,1,Refrigerado
4562,0,Refrigerado
4563,0,Congelado
4564,0,Refrigerado
4565,0,Refrigerado
4566,5,Refrigerado
4567,0,Refrigerado
4568,4,Refrigerado
4569,28,Congelado
4571,0,Congelado
4572,0,Congelado
4573,2,Refrigerado
4574,0,Refrigerado
4575,0,Refrigerado
4576,0,Refrigerado
4577,10,Fruta
4578,0,Refrigerado
4579,0,Refrigerado
4580,29,Congelado
4581,0,Refrigerado
4582,0,Refrigerado
4583,0,Refrigerado
4584,0,Refrigerado
4585,0,Refrigerado
4586,0,Refrigerado
4587,0,Refrigerado
4588,0,Congelado
4589,0,Refrigerado
4590,0,Refrigerado
4591,0,Refrigerado
4592,12,Refrigerado
4593,24,Fruta
4594,12,Refrigerado
4595,0,Refrigerado
4596,0,Refrigerado
4597,0,Congelado
4598,0,Refrigerado
4599,0,Refrigerado
4600,0,Refrigerado
4601,0,Refrigerado
4602,0,Refrigerado
4603,2,Refrigerado
4605,0,Fruta
4606,0,Refrigerado
4607,0,Refrigerado
4608,0,Congelado
4609,0,Refrigerado
4610,36,Refrigerado
4611,4,Fruta
4612,0,Refrigerado
4613,2,Fruta
4614,1,Refrigerado
4615,1,Congelado
4616,38,Fruta
4617,21,Refrigerado
4618,18,Congelado
4619,33,Fruta
4620,29,Fruta
4621,12,Refrigerado
4623,14,Fruta
4624,51,Congelado
4625,3,Refrigerado
4626,10,Fruta
4627,1,Refrigerado
4358,0,Refrigerado
4359,2,Refrigerado
4360,0,Refrigerado
4361,0,Refrigerado
4362,1,Refrigerado
4377,0,Congelado
4388,4,Fruta
4389,3,Refrigerado
4390,85,Refrigerado
4392,37,Refrigerado
4393,1,Refrigerado
4394,0,Refrigerado
4395,5,Fruta
4396,0,Refrigerado
4397,0,Refrigerado
4398,2,Fruta
4399,53,Congelado
4400,20,Refrigerado
4401,13,Fruta
4402,3,Refrigerado
4403,39,Fruta
4404,4,Fruta
4408,2,Refrigerado
4421,11,Congelado
4424,5,Refrigerado
4425,3,Fruta
4426,10,Refrigerado
4426,10,Refrigerado
4427,12,Congelado
4428,1,Fruta
4429,13,Refrigerado
4436,2,Fruta
4437,16,Congelado
4438,0,Fruta
4440,0,Refrigerado
4441,0,Refrigerado
4442,0,Refrigerado
4448,1,Fruta
4449,0,Fruta
4450,19,Congelado
4451,2,Refrigerado
4452,0,Refrigerado
4464,0,Refrigerado
4470,0,Refrigerado
4471,0,Refrigerado
4472,0,Refrigerado
4474,0,Refrigerado
4475,0,Refrigerado
4476,0,Congelado
4479,0,Refrigerado
4480,0,Refrigerado
4487,13,Refrigerado
4488,2,Refrigerado
4489,0,Refrigerado
4490,1,Refrigerado
4492,0,Congelado
4493,0,Refrigerado
4501,20,Refrigerado
4502,0,Refrigerado
4504,0,Refrigerado
4504,0,Refrigerado
4509,0,Congelado
4510,0,Refrigerado
4511,155,Congelado
4512,0,Refrigerado
4513,0,Refrigerado
4514,0,Refrigerado
4345,0,Refrigerado
4346,0,Refrigerado
4347,0,Refrigerado
4348,0,Refrigerado
4349,0,Refrigerado
4350,0,Congelado
4351,0,Congelado
4352,0,Refrigerado
4353,0,Refrigerado
4354,9,Refrigerado
4355,0,Refrigerado
4356,1,Refrigerado
4357,0,Refrigerado
4363,0,Refrigerado
4364,0,Refrigerado
4365,0,Refrigerado
4366,0,Refrigerado
4367,0,Refrigerado
4368,29,Fruta
4369,0,Refrigerado
4370,0,Refrigerado
4371,0,Refrigerado
4372,0,Congelado
4373,0,Refrigerado
4374,0,Refrigerado
4375,77,Fruta
4376,1,Refrigerado
4378,0,Refrigerado
4379,0,Refrigerado
4380,72,Fruta
4381,4,Refrigerado
4383,15,Fruta
4384,3,Refrigerado
4385,3,Refrigerado
4386,0,Refrigerado
4387,0,Refrigerado
4391,0,Refrigerado
4391,0,Refrigerado
4405,0,Refrigerado
4406,0,Refrigerado
4407,0,Refrigerado
4409,8,Fruta
4410,33,Refrigerado
4411,2,Refrigerado
4412,7,Fruta
4413,2,Fruta
4414,1,Fruta
4415,3,Fruta
4416,1,Refrigerado
4417,17,Fruta
4418,11,Refrigerado
4419,12,Fruta
4420,9,Fruta
4422,0,Fruta
4423,24,Congelado
4430,10,Fruta
4431,22,Congelado
4432,7,Fruta
4433,3,Fruta
4434,9,Fruta
4435,19,Fruta
4439,0,Refrigerado
4443,0,Fruta
4444,16,Fruta
4445,9,Fruta
4446,5,Fruta
4447,2,Congelado
4453,0,Fruta
4454,0,Fruta
4455,0,Refrigerado
4456,0,Refrigerado
4779,1,Refrigerado
4780,0,Refrigerado
4781,2,Refrigerado
4782,0,Congelado
4783,65,Congelado
4784,0,Refrigerado
4785,0,Refrigerado
4786,3,Refrigerado
4787,0,Refrigerado
4788,0,Refrigerado
4789,0,Congelado
4790,33,Refrigerado
4790,89,Refrigerado
4791,0,Refrigerado
4792,12,Refrigerado
4793,0,Refrigerado
4794,0,Refrigerado
4795,0,Congelado
4796,0,Refrigerado
4797,0,Congelado
4798,0,Refrigerado
4799,0,Refrigerado
4800,0,Refrigerado
4801,4,Refrigerado
4802,18,Fruta
4803,3,Refrigerado
4804,27,Fruta
4805,0,Refrigerado
4806,26,Refrigerado
4807,1,Refrigerado
4808,0,Refrigerado
4809,14,Refrigerado
4810,12,Refrigerado
4811,0,Refrigerado
4812,0,Congelado
4813,8,Refrigerado
4814,0,Refrigerado
4815,0,Congelado
4816,0,Refrigerado
4817,0,Congelado
4818,78,Congelado
4819,0,Refrigerado
4820,0,Refrigerado
4821,0,Congelado
4822,0,Refrigerado
4823,46,Congelado
4824,1,Refrigerado
4825,0,Refrigerado
4826,26,Refrigerado
4827,0,Refrigerado
4828,0,Refrigerado
4829,0,Congelado
4830,0,Refrigerado
4831,0,Refrigerado
4832,0,Refrigerado
4833,0,Refrigerado
4834,51,Refrigerado
4834,51,Refrigerado
4834,51,Refrigerado
4835,0,Refrigerado
4836,0,Refrigerado
4837,0,Congelado
4838,0,Refrigerado
4839,0,Refrigerado
4840,0,Refrigerado
4841,3,Refrigerado
4842,3,Refrigerado
4843,1,Refrigerado
4844,0,Refrigerado
4845,1,Fruta
4846,2,Refrigerado
4847,0,Refrigerado
4848,8,Refrigerado
4849,0,Refrigerado
4850,22,Refrigerado
4851,0,Refrigerado
4852,0,Refrigerado
4853,3,Fruta
4854,0,Refrigerado
4855,0,Refrigerado
4856,0,Fruta
4857,17,Refrigerado
4858,0,Refrigerado
4859,1,Refrigerado
4860,13,Congelado
4861,9,Fruta
4862,55,Congelado
4863,0,Refrigerado
4864,8,Fruta
4865,54,Congelado
4867,11,Refrigerado
4868,8,Refrigerado
4869,6,Refrigerado
4870,2,Fruta
4871,1,Fruta
4872,1,Refrigerado
4873,0,Fruta
4874,13,Refrigerado
4875,12,Refrigerado
4876,15,Refrigerado
4877,19,Fruta
4878,14,Fruta
4879,90,Congelado
4880,7,Refrigerado
4881,57,Congelado
4882,8,Refrigerado
4883,20,Fruta
4628,3,Refrigerado
4629,2,Fruta
4630,6,Refrigerado
4631,98,Congelado
4632,0,Refrigerado
4633,1,Refrigerado
4634,7,Fruta
4635,4,Fruta
4636,3,Refrigerado
4637,1,Fruta
4638,108,Refrigerado
4639,41,Congelado
4640,26,Congelado
4641,0,Refrigerado
4642,1,Refrigerado
4644,1,Refrigerado
4645,4,Refrigerado
4646,201,Congelado
4647,5,Refrigerado
4648,45,Congelado
4649,7,Fruta
4650,3,Fruta
4651,35,Congelado
4652,1,Refrigerado
4653,63,Fruta
4654,61,Fruta
4655,5,Refrigerado
4656,55,Fruta
4657,78,Congelado
4658,0,Refrigerado
4659,50,Fruta
4661,34,Congelado
4662,1,Refrigerado
4663,32,Fruta
4664,29,Fruta
4665,18,Congelado
4666,25,Fruta
4667,22,Congelado
4668,6,Fruta
4670,2,Fruta
4671,18,Congelado
4672,4,Fruta
4673,20,Refrigerado
4674,13,Fruta
4675,10,Fruta
4676,17,Refrigerado
4677,25,Congelado
4678,15,Congelado
4679,4,Fruta
4680,6,Fruta
4681,6,Congelado
4682,27,Refrigerado
4683,3,Congelado
4684,2,Fruta
4686,2,Refrigerado
4687,0,Congelado
4692,0,Refrigerado
4704,165,Refrigerado
4723,84,Congelado
4724,86,Refrigerado
4725,0,Congelado
4726,46,Refrigerado
4727,27,Refrigerado
4728,82,Refrigerado
4729,24,Refrigerado
4730,0,Refrigerado
4731,0,Refrigerado
4732,0,Refrigerado
4733,0,Refrigerado
4734,0,Refrigerado
4735,0,Refrigerado
4736,0,Refrigerado
4737,0,Congelado
4740,42,Congelado
4741,17,Refrigerado
4742,0,Refrigerado
4747,0,Refrigerado
4750,0,Refrigerado
4751,49,Refrigerado
4754,19,Refrigerado
4755,11,Refrigerado
4757,0,Refrigerado
4758,0,Congelado
4759,0,Refrigerado
4760,199,Congelado
4761,0,Refrigerado
4763,197,Congelado
4764,0,Refrigerado
4765,82,Refrigerado
4766,0,Refrigerado
4767,122,Refrigerado
4768,0,Congelado
4769,0,Refrigerado
4770,0,Refrigerado
4771,0,Congelado
4772,0,Refrigerado
4773,0,Congelado
4774,123,Congelado
4774,123,Congelado
4775,208,Refrigerado
4775,207,Refrigerado
4776,0,Congelado
4777,0,Congelado
4778,0,Refrigerado
4778,140,Refrigerado
4778,84,Refrigerado
5018,63,Refrigerado
5019,140,Refrigerado
5020,0,Refrigerado
5021,236,Congelado
5022,0,Refrigerado
5023,0,Refrigerado
5024,21,Refrigerado
5033,3,Congelado
5034,0,Refrigerado
5035,0,Refrigerado
5036,2,Refrigerado
5037,0,Refrigerado
5038,0,Refrigerado
5039,0,Congelado
5040,47,Refrigerado
5041,41,Refrigerado
5042,0,Refrigerado
5043,87,Fruta
5044,0,Refrigerado
5045,70,Congelado
5046,2,Refrigerado
5047,0,Refrigerado
5048,0,Refrigerado
5049,0,Refrigerado
5050,0,Refrigerado
5051,0,Refrigerado
5052,0,Refrigerado
5053,0,Refrigerado
5054,1,Fruta
5055,0,Refrigerado
5056,0,Congelado
5057,0,Refrigerado
5058,0,Congelado
5059,0,Refrigerado
5060,0,Congelado
5061,0,Congelado
5062,0,Refrigerado
5063,0,Refrigerado
5064,0,Refrigerado
5065,0,Refrigerado
5066,0,Congelado
5067,0,Refrigerado
5068,0,Refrigerado
5069,0,Refrigerado
5070,0,Refrigerado
5071,0,Congelado
5072,32,Fruta
5073,0,Refrigerado
5074,0,Refrigerado
5075,0,Congelado
5076,27,Fruta
5077,0,Refrigerado
5078,1,Refrigerado
5079,0,Refrigerado
5080,0,Refrigerado
5081,0,Congelado
5082,1,Congelado
5083,0,Refrigerado
5084,0,Refrigerado
5085,0,Refrigerado
5086,0,Refrigerado
5087,50,Congelado
5088,0,Refrigerado
5089,0,Refrigerado
5090,0,Refrigerado
5091,0,Refrigerado
5092,0,Refrigerado
5093,0,Refrigerado
5094,0,Refrigerado
5095,0,Congelado
5096,1,Refrigerado
5097,59,Fruta
5098,0,Refrigerado
5099,0,Refrigerado
5100,0,Congelado
5101,0,Refrigerado
5102,10,Congelado
5103,0,Refrigerado
5104,0,Refrigerado
5105,0,Refrigerado
5106,3,Refrigerado
5107,0,Refrigerado
5108,0,Refrigerado
5109,0,Congelado
5110,3,Refrigerado
5111,0,Refrigerado
5112,2,Refrigerado
5113,0,Refrigerado
5114,2,Refrigerado
5115,0,Refrigerado
5116,0,Refrigerado
5117,0,Refrigerado
5118,16,Refrigerado
5119,0,Refrigerado
5120,14,Refrigerado
5121,17,Congelado
5122,292,Refrigerado
5122,267,Refrigerado
5122,226,Refrigerado
5122,2,Refrigerado
5123,0,Refrigerado
5124,0,Refrigerado
5125,0,Refrigerado
5126,8,Refrigerado
5127,8,Fruta
5128,20,Refrigerado
5129,3,Fruta
5130,1,Fruta
5131,3,Refrigerado
5132,1,Refrigerado
5133,3,Refrigerado
5134,40,Congelado
5135,7,Fruta
5136,7,Fruta
5137,4,Refrigerado
5138,71,Congelado
5138,70,Congelado
5139,1,Refrigerado
5140,1,Refrigerado
5141,37,Congelado
5142,4,Refrigerado
5143,6,Fruta
5144,3,Fruta
5145,9,Refrigerado
5146,6,Refrigerado
5147,2,Refrigerado
5148,13,Refrigerado
5149,3,Refrigerado
5150,0,Fruta
5152,10,Fruta
5154,9,Fruta
5155,7,Fruta
5161,8,Refrigerado
5162,1,Fruta
5163,10,Fruta
5164,7,Fruta
5165,4,Fruta
5166,12,Fruta
5167,8,Fruta
5168,0,Congelado
4898,0,Refrigerado
4899,29,Fruta
4904,5,Refrigerado
4911,3,Refrigerado
4917,41,Congelado
4918,48,Refrigerado
4919,46,Refrigerado
4920,60,Refrigerado
4921,30,Refrigerado
4922,54,Refrigerado
4923,0,Fruta
4924,16,Refrigerado
4928,3,Fruta
4949,2,Congelado
4950,0,Refrigerado
4951,6,Refrigerado
4952,2,Congelado
4953,0,Congelado
4956,4,Fruta
4958,7,Congelado
4959,4,Refrigerado
4962,111,Refrigerado
4964,18,Fruta
4970,0,Fruta
4971,26,Refrigerado
4972,14,Refrigerado
4973,12,Refrigerado
4974,31,Refrigerado
4975,27,Refrigerado
4980,13,Refrigerado
4990,8,Refrigerado
4992,0,Congelado
4994,0,Refrigerado
4995,0,Refrigerado
4997,0,Refrigerado
4998,0,Refrigerado
5000,175,Refrigerado
5003,8,Refrigerado
5025,16,Refrigerado
5026,11,Refrigerado
5027,11,Refrigerado
5028,9,Congelado
5029,0,Refrigerado
5030,1,Refrigerado
5031,154,Congelado
5032,0,Congelado
4884,16,Fruta
4886,2,Refrigerado
4887,12,Fruta
4888,9,Fruta
4890,38,Refrigerado
4891,25,Fruta
4892,27,Refrigerado
4893,16,Fruta
4894,31,Congelado
4895,51,Congelado
4896,10,Fruta
4897,12,Refrigerado
4900,3,Fruta
4901,29,Congelado
4902,1,Refrigerado
4903,36,Refrigerado
4905,25,Refrigerado
4906,25,Refrigerado
4907,66,Congelado
4908,6,Fruta
4909,52,Congelado
4910,50,Congelado
4912,46,Refrigerado
4913,53,Refrigerado
4914,4,Fruta
4915,52,Refrigerado
4916,3,Fruta
4925,10,Refrigerado
4926,4,Fruta
4927,5,Fruta
4929,9,Congelado
4930,6,Fruta
4931,17,Congelado
4933,22,Fruta
4941,1,Congelado
4942,9,Congelado
4943,2,Fruta
4944,15,Fruta
4946,16,Congelado
4967,35,Refrigerado
4968,67,Congelado
4982,0,Refrigerado
4984,50,Fruta
4991,0,Refrigerado
5005,0,Congelado
5009,0,Refrigerado
5010,107,Refrigerado
5011,0,Refrigerado
6879,4,Fruta
6880,3,Fruta
6888,5,Fruta
6889,43,Refrigerado
6890,3,Congelado
6891,42,Refrigerado
6892,3,Fruta
6893,38,Refrigerado
6902,6,Congelado
6904,1,Fruta
6905,12,Fruta
6907,1,Refrigerado
6911,18,Refrigerado
6912,9,Fruta
6913,8,Fruta
6914,22,Congelado
6915,6,Fruta
6916,20,Congelado
6917,61,Congelado
6918,3,Refrigerado
6923,100,Congelado
6924,10,Refrigerado
6945,141,Congelado
6946,10,Fruta
6959,0,Refrigerado
6963,2,Fruta
6964,19,Congelado
6965,0,Refrigerado
6966,8,Refrigerado
6967,0,Refrigerado
6968,0,Fruta
6969,59,Refrigerado
6970,54,Refrigerado
5385,0,Refrigerado
5386,0,Refrigerado
5387,0,Refrigerado
5397,31,Congelado
5398,0,Refrigerado
5399,107,Congelado
5400,2,Fruta
5401,1,Refrigerado
5412,1,Refrigerado
5414,2,Refrigerado
5421,217,Congelado
5423,0,Fruta
5424,0,Refrigerado
5425,0,Fruta
5426,0,Refrigerado
5427,0,Fruta
5429,27,Fruta
5430,150,Congelado
5431,13,Refrigerado
5432,20,Fruta
5435,80,Congelado
5436,0,Refrigerado
5475,0,Fruta
5476,2,Fruta
5477,3,Fruta
5478,134,Congelado
5479,0,Refrigerado
5483,6,Refrigerado
5484,0,Fruta
6509,0,Refrigerado
6510,0,Congelado
6530,0,Refrigerado
6531,0,Refrigerado
6532,0,Congelado
6533,0,Refrigerado
6534,0,Refrigerado
6535,0,Refrigerado
6536,0,Refrigerado
6537,1,Congelado
6562,0,Congelado
6563,0,Refrigerado
6564,82,Fruta
6565,96,Refrigerado
6575,47,Congelado
6576,21,Refrigerado
6577,26,Fruta
6584,19,Refrigerado
6585,0,Refrigerado
6586,12,Refrigerado
6587,4,Refrigerado
6590,14,Refrigerado
6591,12,Refrigerado
6592,9,Fruta
6595,20,Congelado
6596,72,Congelado
6597,3,Fruta
6598,1,Refrigerado
6600,30,Fruta
6601,24,Fruta
6602,22,Fruta
6603,148,Congelado
6604,6,Refrigerado
6606,10,Fruta
5707,14,Refrigerado
5708,0,Refrigerado
5709,12,Congelado
5710,8,Refrigerado
5711,65,Congelado
5712,29,Refrigerado
5713,148,Congelado
5714,53,Refrigerado
5715,8,Fruta
5716,44,Refrigerado
5717,3,Fruta
5718,20,Refrigerado
5719,142,Congelado
5720,17,Refrigerado
5721,36,Refrigerado
5722,2,Congelado
5723,23,Fruta
5724,22,Refrigerado
5725,35,Congelado
5726,18,Fruta
5727,24,Refrigerado
5728,10,Fruta
5729,35,Refrigerado
5730,56,Refrigerado
5731,2,Fruta
5732,1,Congelado
5747,4,Refrigerado
5748,31,Refrigerado
5749,4,Fruta
5750,72,Congelado
5751,22,Refrigerado
5752,3,Fruta
5753,1,Fruta
5754,13,Refrigerado
6983,72,Refrigerado
7001,6,Congelado
7021,29,Congelado
7024,13,Refrigerado
7025,1,Refrigerado
7025,1,Refrigerado
7026,6,Refrigerado
7047,1,Refrigerado
7048,0,Refrigerado
7049,12,Refrigerado
7050,11,Refrigerado
7051,87,Refrigerado
7052,80,Refrigerado
7063,36,Refrigerado
7064,35,Refrigerado
7065,8,Refrigerado
7066,7,Refrigerado
7067,5,Refrigerado
7068,5,Refrigerado
7069,1,Refrigerado
7070,7,Refrigerado
7071,1,Refrigerado
7072,3,Refrigerado
7073,0,Refrigerado
7077,0,Refrigerado
7079,32,Congelado
7082,0,Refrigerado
5485,129,Congelado
5486,161,Congelado
5490,166,Congelado
5492,80,Congelado
5492,80,Congelado
5493,111,Congelado
5494,0,Fruta
5502,111,Congelado
5503,0,Fruta
5506,0,Fruta
5507,92,Congelado
5508,72,Refrigerado
5513,13,Refrigerado
5513,12,Refrigerado
5514,80,Congelado
5521,3,Refrigerado
5522,199,Refrigerado
5523,16,Refrigerado
5524,10,Refrigerado
5526,9,Refrigerado
5527,7,Refrigerado
5536,73,Congelado
5537,25,Congelado
5538,23,Refrigerado
5539,41,Congelado
5540,0,Refrigerado
5542,1,Refrigerado
5543,15,Congelado
5544,70,Refrigerado
6621,13,Congelado
6622,13,Congelado
6623,13,Fruta
6624,1,Fruta
6641,27,Congelado
6645,35,Refrigerado
6646,26,Refrigerado
6655,112,Congelado
6656,3,Fruta
6657,91,Congelado
6658,9,Refrigerado
6661,25,Refrigerado
6681,3,Refrigerado
6683,5,Congelado
6684,2,Fruta
6685,3,Refrigerado
6686,24,Refrigerado
6687,29,Congelado
6690,0,Fruta
6691,64,Congelado
6692,30,Refrigerado
6701,0,Congelado
6702,26,Congelado
6703,5,Refrigerado
6714,5,Refrigerado
6719,52,Refrigerado
6720,40,Refrigerado
6721,20,Refrigerado
6722,4,Refrigerado
6723,1,Refrigerado
6724,1,Refrigerado
6725,9,Refrigerado
6728,1,Refrigerado
5755,55,Congelado
5757,11,Fruta
5758,32,Congelado
5758,32,Congelado
5759,25,Congelado
5785,148,Congelado
5788,14,Fruta
5789,212,Refrigerado
5792,73,Congelado
5793,16,Fruta
5801,24,Congelado
5802,1,Fruta
5803,0,Fruta
5804,38,Congelado
5806,5,Fruta
5808,43,Refrigerado
5809,2,Fruta
5810,5,Congelado
5811,4,Fruta
5821,15,Refrigerado
5822,1,Refrigerado
5823,30,Refrigerado
5824,0,Congelado
5825,25,Refrigerado
5825,24,Refrigerado
5826,50,Refrigerado
5827,6,Refrigerado
5830,6,Refrigerado
5841,13,Refrigerado
5842,1,Refrigerado
5845,132,Refrigerado
5846,1,Refrigerado
5847,66,Congelado
5848,118,Refrigerado
7084,0,Refrigerado
7086,165,Refrigerado
7089,0,Refrigerado
7091,0,Refrigerado
7092,95,Congelado
7103,0,Refrigerado
7104,214,Congelado
7105,0,Refrigerado
7106,0,Refrigerado
7133,54,Fruta
7145,7,Refrigerado
7150,52,Fruta
7151,6,Refrigerado
7152,41,Fruta
7201,272,Refrigerado
7202,2,Refrigerado
7203,0,Refrigerado
5545,7,Refrigerado
5546,6,Refrigerado
5548,0,Refrigerado
5549,8,Refrigerado
5550,5,Congelado
5551,5,Refrigerado
5553,0,Congelado
5556,76,Congelado
5557,19,Refrigerado
5558,0,Congelado
5562,0,Refrigerado
5564,0,Refrigerado
5567,0,Refrigerado
5568,35,Refrigerado
5569,0,Refrigerado
5570,0,Congelado
5572,2,Refrigerado
5575,291,Congelado
5577,266,Fruta
5578,161,Refrigerado
5579,0,Refrigerado
5580,0,Congelado
6729,31,Congelado
6731,17,Congelado
6734,2,Refrigerado
6740,0,Refrigerado
6742,0,Refrigerado
6743,0,Refrigerado
6744,156,Refrigerado
6751,0,Refrigerado
6753,0,Refrigerado
6761,0,Refrigerado
6762,0,Refrigerado
6763,0,Refrigerado
6764,0,Refrigerado
6765,0,Refrigerado
6767,0,Refrigerado
6768,82,Refrigerado
6768,81,Refrigerado
6769,176,Fruta
6770,0,Refrigerado
6772,0,Refrigerado
6773,0,Refrigerado
6774,0,Refrigerado
5849,11,Refrigerado
5850,2,Refrigerado
5851,57,Refrigerado
5852,51,Refrigerado
5853,0,Refrigerado
5854,58,Refrigerado
5855,12,Refrigerado
5856,4,Refrigerado
5857,9,Refrigerado
5858,5,Refrigerado
5859,4,Refrigerado
5861,11,Congelado
5871,20,Refrigerado
5872,0,Refrigerado
5874,0,Congelado
5876,0,Refrigerado
5878,0,Refrigerado
5879,0,Refrigerado
5880,1,Refrigerado
5881,0,Refrigerado
5899,0,Refrigerado
5900,232,Fruta
5901,0,Refrigerado
5902,0,Refrigerado
5903,0,Refrigerado
5904,0,Refrigerado
5905,1,Refrigerado
5906,0,Refrigerado
7204,0,Refrigerado
7205,15,Refrigerado
7206,24,Refrigerado
7207,20,Congelado
7208,5,Refrigerado
7209,9,Refrigerado
7210,7,Refrigerado
7211,2,Refrigerado
7212,2,Refrigerado
7213,2,Fruta
7214,2,Fruta
7215,11,Refrigerado
7216,6,Refrigerado
7217,15,Refrigerado
7218,1,Fruta
7219,41,Congelado
7220,5,Fruta
7221,33,Fruta
7222,12,Refrigerado
7223,27,Fruta
7224,0,Refrigerado
7225,5,Refrigerado
7226,15,Refrigerado
7227,12,Fruta
7228,12,Fruta
7229,28,Congelado
7230,6,Refrigerado
7231,17,Fruta
7232,0,Refrigerado
7233,6,Refrigerado
7234,13,Refrigerado
7235,6,Fruta
7236,4,Refrigerado
7237,3,Refrigerado
5582,0,Refrigerado
5583,0,Refrigerado
5584,1,Refrigerado
5585,0,Refrigerado
5586,129,Refrigerado
5587,91,Refrigerado
5588,259,Congelado
5589,1,Congelado
5590,0,Refrigerado
5591,0,Refrigerado
5592,5,Congelado
5593,150,Congelado
5594,0,Refrigerado
5595,13,Refrigerado
5596,2,Refrigerado
5597,0,Congelado
5598,0,Refrigerado
5599,0,Refrigerado
5600,1,Refrigerado
5601,0,Refrigerado
5602,4,Refrigerado
5603,2,Refrigerado
5614,3,Refrigerado
5615,1,Refrigerado
5617,0,Refrigerado
5618,0,Refrigerado
5619,0,Refrigerado
5620,0,Refrigerado
5621,0,Refrigerado
5622,0,Congelado
5623,0,Congelado
5624,0,Refrigerado
5625,0,Congelado
5626,0,Refrigerado
6778,136,Congelado
6779,0,Refrigerado
6780,0,Refrigerado
6781,0,Refrigerado
6782,20,Refrigerado
6782,20,Refrigerado
6783,84,Fruta
6790,0,Congelado
6791,0,Congelado
6792,0,Refrigerado
6793,28,Refrigerado
6794,82,Refrigerado
6795,0,Refrigerado
6796,77,Fruta
6797,0,Refrigerado
6798,2,Refrigerado
6799,0,Refrigerado
6800,62,Refrigerado
6801,0,Refrigerado
6802,0,Congelado
6803,0,Congelado
6804,0,Congelado
6805,0,Refrigerado
