sensor;timestamp;timestamp_str;temperature
11163328;1526070244;11/05/2018 20:24;-14,70
13162055;1526070281;11/05/2018 20:24;-14,10
11163328;1526070304;11/05/2018 20:25;-14,70
13162055;1526070341;11/05/2018 20:25;-14,40
0972JSD_4;1526070346;11/05/2018 20:25;-15,00
11163328;1526070364;11/05/2018 20:26;-14,70
13162055;1526070401;11/05/2018 20:26;-14,40
11163328;1526070424;11/05/2018 20:27;-14,80
13162055;1526070461;11/05/2018 20:27;-14,60
11163328;1526070484;11/05/2018 20:28;-14,80
13162055;1526070521;11/05/2018 20:28;-14,70
11163328;1526070544;11/05/2018 20:29;-14,80
13162055;1526070581;11/05/2018 20:29;-14,80
11163328;1526070604;11/05/2018 20:30;-14,80
13162055;1526070641;11/05/2018 20:30;-14,90
11163328;1526070664;11/05/2018 20:31;-14,90
13162055;1526070701;11/05/2018 20:31;-15,30
11163328;1526070724;11/05/2018 20:32;-14,90
13162055;1526070761;11/05/2018 20:32;-15,50
11163328;1526070784;11/05/2018 20:33;-14,90
13162055;1526070821;11/05/2018 20:33;-15,60
11163328;1526070844;11/05/2018 20:34;-15,00
13162055;1526070881;11/05/2018 20:34;-15,70
11163328;1526070904;11/05/2018 20:35;-15,00
0972JSD_3;1526070913;11/05/2018 20:35;-15,00
13162055;1526070941;11/05/2018 20:35;-15,70
11163328;1526070964;11/05/2018 20:36;-15,10
13162055;1526071001;11/05/2018 20:36;-15,80
11163328;1526071024;11/05/2018 20:37;-15,10
13162055;1526071061;11/05/2018 20:37;-15,90
11163328;1526071084;11/05/2018 20:38;-15,10
13162055;1526071121;11/05/2018 20:38;-16,10
11163328;1526071144;11/05/2018 20:39;-15,20
0972JSD_4;1526071162;11/05/2018 20:39;-15,00
13162055;1526071181;11/05/2018 20:39;-16,20
11163328;1526071204;11/05/2018 20:40;-15,20
13162055;1526071241;11/05/2018 20:40;-16,30
11163328;1526071264;11/05/2018 20:41;-15,30
13162055;1526071301;11/05/2018 20:41;-16,30
11163328;1526071324;11/05/2018 20:42;-15,30
13162055;1526071361;11/05/2018 20:42;-16,40
11163328;1526071384;11/05/2018 20:43;-15,30
13162055;1526071421;11/05/2018 20:43;-16,60
11163328;1526071444;11/05/2018 20:44;-15,40
13162055;1526071481;11/05/2018 20:44;-16,70
11163328;1526071504;11/05/2018 20:45;-15,40
13162055;1526071541;11/05/2018 20:45;-16,80
11163328;1526071564;11/05/2018 20:46;-15,50
13162055;1526071601;11/05/2018 20:46;-16,90
11163328;1526071624;11/05/2018 20:47;-15,50
13162055;1526071661;11/05/2018 20:47;-17,20
11163328;1526071684;11/05/2018 20:48;-15,60
0972JSD_3;1526071718;11/05/2018 20:48;-15,33
13162055;1526071721;11/05/2018 20:48;-17,30
11163328;1526071744;11/05/2018 20:49;-15,70
13162055;1526071781;11/05/2018 20:49;-17,60
11163328;1526071804;11/05/2018 20:50;-15,70
13162055;1526071841;11/05/2018 20:50;-17,80
11163328;1526071864;11/05/2018 20:51;-15,80
13162055;1526071901;11/05/2018 20:51;-17,90
11163328;1526071924;11/05/2018 20:52;-15,90
13162055;1526071961;11/05/2018 20:52;-18,10
11163328;1526071984;11/05/2018 20:53;-16,00
13162055;1526072021;11/05/2018 20:53;-18,20
11163328;1526072044;11/05/2018 20:54;-16,00
0972JSD_4;1526072062;11/05/2018 20:54;-15,33
13162055;1526072081;11/05/2018 20:54;-18,20
11163328;1526072104;11/05/2018 20:55;-16,10
13162055;1526072141;11/05/2018 20:55;-18,20
11163328;1526072164;11/05/2018 20:56;-16,10
13162055;1526072201;11/05/2018 20:56;-18,30
11163328;1526072224;11/05/2018 20:57;-16,20
13162055;1526072261;11/05/2018 20:57;-18,30
11163328;1526072284;11/05/2018 20:58;-16,20
13162055;1526072321;11/05/2018 20:58;-18,30
11163328;1526072344;11/05/2018 20:59;-16,30
13162055;1526072381;11/05/2018 20:59;-18,30
11163328;1526072404;11/05/2018 21:00;-16,30
13162055;1526072441;11/05/2018 21:00;-18,50
11163328;1526072464;11/05/2018 21:01;-16,30
13162055;1526072501;11/05/2018 21:01;-18,50
11163328;1526072524;11/05/2018 21:02;-16,40
13162055;1526072561;11/05/2018 21:02;-18,60
11163328;1526072584;11/05/2018 21:03;-16,50
0972JSD_3;1526072618;11/05/2018 21:03;-16,00
13162055;1526072621;11/05/2018 21:03;-18,70
11163328;1526072644;11/05/2018 21:04;-16,50
13162055;1526072681;11/05/2018 21:04;-18,90
11163328;1526072704;11/05/2018 21:05;-16,60
13162055;1526072741;11/05/2018 21:05;-19,00
11163328;1526072764;11/05/2018 21:06;-16,70
